payment_id,customer_id,staff_id,rental_id,inventory_id,film_id,amount,payment_date
24145,152,2,11783,979,218,0.99,2022-07-19 01:35:48.896075+00
24148,152,2,12960,3498,766,1.99,2022-07-02 10:33:27.730111+00
24149,152,1,13204,4524,987,4.99,2022-07-27 07:14:39.588452+00
24158,153,1,14664,4377,956,4.99,2022-07-22 00:27:38.339017+00
24159,153,1,14747,201,45,4.99,2022-07-19 16:11:29.999229+00
24163,153,1,15593,3734,816,1.99,2022-07-10 04:00:02.719289+00
24203,158,1,11272,4111,894,0.99,2022-07-19 16:52:38.295756+00
24208,158,2,13854,4192,912,2.99,2022-07-02 06:37:34.362461+00
24222,160,2,10979,2625,575,5.99,2022-07-21 19:53:33.453531+00
24223,160,2,11154,697,152,2.99,2022-07-16 05:45:10.338518+00
24225,160,1,11888,1100,244,7.99,2022-07-08 20:36:50.116281+00
24228,160,2,13093,1667,364,6.99,2022-07-02 03:12:41.671723+00
24244,161,2,15150,1797,391,2.99,2022-07-26 17:06:08.195946+00
24248,162,2,14301,283,63,1.99,2022-07-01 11:26:21.88722+00
24251,163,2,11623,759,166,2.99,2022-07-10 18:43:57.181887+00
24257,163,2,14427,2353,512,5.99,2022-07-10 14:13:27.013139+00
24270,166,1,12968,3108,683,4.99,2022-07-26 16:25:05.247355+00
24272,166,2,13901,3281,723,7.99,2022-07-18 17:15:52.416068+00
24273,166,2,14261,1426,312,5.99,2022-07-25 03:07:21.248318+00
24278,167,2,10285,4523,987,3.99,2022-07-19 16:43:26.206861+00
24280,167,2,12717,3551,776,4.99,2022-07-07 02:57:26.468855+00
24282,167,1,13825,2135,462,6.99,2022-07-12 16:48:53.811835+00
24284,167,1,15003,4009,873,3.99,2022-07-07 16:44:46.67434+00
24290,168,1,11551,3356,737,0.99,2022-07-15 12:06:18.190798+00
24294,168,1,12781,1187,264,2.99,2022-07-17 20:25:24.301223+00
24301,168,2,15683,3787,829,2.99,2022-07-09 04:09:26.575792+00
24304,169,2,13198,4273,930,2.99,2022-07-17 02:43:08.777589+00
24320,171,1,12600,1475,322,4.99,2022-07-08 01:54:47.258459+00
24326,171,2,14615,2332,506,9.99,2022-07-17 13:51:04.829469+00
24344,173,2,12501,728,159,4.99,2022-07-08 16:44:26.379845+00
24349,174,1,10363,320,72,2.99,2022-07-02 11:39:35.299697+00
24351,174,1,10559,2861,627,8.99,2022-07-16 19:35:15.346246+00
24352,174,1,11525,1107,245,0.99,2022-07-24 04:56:54.819144+00
24355,174,1,15892,1365,301,1.99,2022-07-20 11:36:52.736598+00
24356,174,1,15975,2723,597,4.99,2022-07-11 11:34:09.055643+00
24369,176,1,11678,3511,768,5.99,2022-07-05 01:55:47.296471+00
24376,176,2,15311,3612,789,4.99,2022-07-25 16:54:00.393076+00
24377,176,1,15933,3493,765,4.99,2022-07-03 02:47:33.258629+00
24397,178,1,14104,912,203,4.99,2022-07-04 03:37:09.32302+00
24408,179,2,14082,3767,824,7.99,2022-07-20 10:46:48.382339+00
24421,181,2,10362,72,15,6.99,2022-07-26 19:51:28.229227+00
24426,181,1,12363,3447,755,7.99,2022-07-24 15:13:45.018231+00
24427,181,1,12411,1234,273,0.99,2022-07-01 09:39:57.235941+00
24438,182,1,12573,1416,310,4.99,2022-07-02 15:23:11.479226+00
24441,182,1,14586,3094,680,5.99,2022-07-03 02:45:22.1863+00
24453,184,1,12532,114,22,2.99,2022-07-06 03:51:05.538063+00
24457,184,2,14472,4097,892,4.99,2022-07-06 04:35:13.667253+00
24463,185,1,12885,883,194,0.99,2022-07-13 04:27:56.889071+00
24468,186,1,12438,2043,444,8.99,2022-07-04 16:11:07.533083+00
24470,186,2,13517,533,117,4.99,2022-07-16 01:14:51.045108+00
24473,186,2,14229,4479,979,4.99,2022-07-26 23:25:31.457992+00
24475,186,2,14988,2114,458,3.99,2022-07-09 18:14:36.499521+00
24476,186,2,15001,2869,629,0.99,2022-07-04 16:03:26.271131+00
24478,186,1,15596,3834,840,0.99,2022-07-18 11:42:44.672751+00
24480,187,2,12307,2679,588,8.99,2022-07-04 01:51:26.264487+00
24497,188,2,15319,3041,667,2.99,2022-07-22 11:52:38.873976+00
24512,190,1,12270,2456,536,2.99,2022-07-06 11:32:06.642628+00
24513,190,2,12381,3651,797,0.99,2022-07-23 22:22:40.688438+00
24534,193,1,13608,4110,894,0.99,2022-07-23 20:24:53.842954+00
24537,193,2,15164,997,222,4.99,2022-07-01 15:24:50.072344+00
24548,195,2,11787,1980,432,2.99,2022-07-15 08:22:38.028703+00
24549,195,2,12099,1743,379,0.99,2022-07-07 23:24:34.160607+00
24552,195,2,14751,1156,255,7.99,2022-07-03 22:40:27.318324+00
24566,197,1,11018,2988,655,4.99,2022-07-25 13:51:11.73055+00
24567,197,1,11215,379,84,4.99,2022-07-24 23:29:45.688694+00
24574,197,2,14951,2800,615,4.99,2022-07-16 21:34:22.759194+00
24583,198,2,11949,854,188,2.99,2022-07-24 16:52:46.23806+00
24584,198,1,11957,1924,418,1.99,2022-07-25 21:04:08.029876+00
24604,200,1,14034,3484,764,10.99,2022-07-20 18:21:44.390054+00
24607,200,2,15742,1339,295,5.99,2022-07-05 06:04:00.337343+00
24611,201,1,10891,1269,281,0.99,2022-07-15 12:52:12.272411+00
24612,201,2,11807,4052,882,0.99,2022-07-07 14:57:25.456638+00
24614,201,2,13613,2415,527,9.99,2022-07-17 16:31:15.276252+00
24616,201,2,13672,2068,448,2.99,2022-07-01 22:39:20.465902+00
24635,210,2,12410,1904,414,8.99,2022-07-17 18:24:08.476988+00
24646,211,2,11076,837,183,8.99,2022-07-22 11:21:23.892474+00
24653,211,2,14782,1727,376,0.99,2022-07-04 12:26:45.34387+00
24655,211,1,15404,3557,777,7.99,2022-07-15 06:22:34.494668+00
24675,214,2,11474,574,124,4.99,2022-07-06 19:52:23.619868+00
24677,214,2,13138,3138,689,2.99,2022-07-07 16:23:09.836137+00
24685,214,2,15639,42,9,2.99,2022-07-01 13:15:46.052921+00
24692,215,1,15583,4299,937,2.99,2022-07-20 07:56:28.024762+00
24694,215,2,15799,2519,554,2.99,2022-07-24 12:44:44.422312+00
24698,216,2,11621,3708,811,7.99,2022-07-13 11:07:07.700597+00
24699,216,2,13424,4340,945,0.99,2022-07-21 19:11:17.826265+00
24700,216,2,14638,3583,784,2.99,2022-07-27 01:01:37.326165+00
24704,216,2,15934,994,222,4.99,2022-07-21 20:35:04.524768+00
24708,217,1,11649,3222,707,2.99,2022-07-19 13:37:58.703599+00
24715,218,2,12481,2424,529,2.99,2022-07-13 07:37:46.100028+00
24716,218,1,12974,3599,786,0.99,2022-07-07 14:09:22.663013+00
24728,220,2,10778,1939,421,4.99,2022-07-20 12:34:47.711551+00
24730,220,1,11037,4291,935,0.99,2022-07-05 13:56:53.194194+00
24731,220,1,11153,1546,339,3.99,2022-07-18 22:36:46.124894+00
24733,220,2,11947,2928,644,2.99,2022-07-10 02:41:24.734693+00
24734,220,1,12407,391,86,4.99,2022-07-22 07:39:54.296512+00
24737,220,1,13281,113,22,2.99,2022-07-03 15:54:43.254163+00
24740,221,2,11680,4538,991,4.99,2022-07-14 04:49:31.38894+00
24742,221,1,11802,2815,618,2.99,2022-07-06 04:14:49.009105+00
24746,221,2,14322,2818,619,5.99,2022-07-26 03:53:27.424213+00
24747,221,2,14371,2197,475,0.99,2022-07-03 10:56:21.878021+00
24753,223,2,11040,2297,500,4.99,2022-07-13 16:53:24.052082+00
24754,223,1,12927,1171,260,5.99,2022-07-08 05:58:18.703797+00
24756,223,2,14496,2185,472,4.99,2022-07-01 22:11:54.594393+00
24762,224,1,12969,191,43,2.99,2022-07-08 06:45:26.094134+00
24765,224,2,14271,4506,984,5.99,2022-07-03 15:17:05.524891+00
24771,225,2,11333,3335,733,1.99,2022-07-04 12:08:35.597136+00
24773,225,2,11395,4234,920,5.99,2022-07-12 15:35:40.514436+00
24776,226,1,12172,1162,257,1.99,2022-07-12 14:46:52.066796+00
24819,231,1,14026,115,23,0.99,2022-07-08 08:41:50.35883+00
24824,232,2,11861,2674,586,0.99,2022-07-15 03:18:48.104371+00
24826,232,2,13707,826,181,2.99,2022-07-15 22:49:30.875428+00
24827,232,2,14527,3496,766,0.99,2022-07-22 17:33:10.969694+00
24831,233,1,12443,2048,445,5.99,2022-07-02 08:13:48.483201+00
24834,233,1,15790,2887,634,1.99,2022-07-15 11:46:36.855263+00
24840,234,1,11073,4232,920,0.99,2022-07-14 09:44:57.677551+00
24842,234,1,11882,2401,524,3.99,2022-07-23 06:24:33.663176+00
24849,235,2,12332,627,136,2.99,2022-07-25 23:24:07.180765+00
24855,236,2,11139,1011,227,6.99,2022-07-07 14:04:10.23436+00
24859,236,1,12975,3300,726,2.99,2022-07-03 15:19:59.538307+00
24880,238,1,14312,1090,243,4.99,2022-07-17 13:02:45.968977+00
24891,239,2,13427,3120,686,4.99,2022-07-16 03:22:08.012407+00
24912,241,1,15429,740,162,2.99,2022-07-07 06:51:15.770618+00
24917,242,2,11020,1645,358,0.99,2022-07-20 19:26:13.228722+00
24923,242,1,13271,3872,846,9.99,2022-07-02 07:17:35.692153+00
24924,242,2,13567,543,118,0.99,2022-07-14 07:19:02.998972+00
24929,243,1,13291,1631,356,2.99,2022-07-22 02:42:22.682811+00
24936,244,2,10969,1898,413,2.99,2022-07-14 14:38:49.554544+00
24941,244,2,13774,735,160,0.99,2022-07-01 11:49:19.739178+00
24947,245,2,11061,809,176,0.99,2022-07-26 21:21:46.803364+00
24951,245,1,13286,2685,589,0.99,2022-07-07 10:21:03.848633+00
24954,246,2,13418,2113,458,5.99,2022-07-27 01:19:46.38758+00
24955,246,1,13750,3363,738,6.99,2022-07-17 23:12:02.54103+00
24958,246,1,15746,2241,484,2.99,2022-07-22 17:22:05.570794+00
24977,249,2,11668,2162,467,0.99,2022-07-11 02:40:42.515017+00
24980,249,1,15160,4321,941,6.99,2022-07-08 14:21:48.795806+00
24984,250,2,14565,4160,903,4.99,2022-07-02 02:12:15.09691+00
25011,253,2,14283,3052,670,4.99,2022-07-20 21:00:58.012586+00
25018,254,2,12148,2409,525,0.99,2022-07-01 13:28:55.006366+00
25019,254,1,12206,3275,722,0.99,2022-07-07 02:26:13.80634+00
25045,256,1,15864,3014,662,7.99,2022-07-26 17:20:48.982243+00
25053,257,2,13218,4148,901,0.99,2022-07-04 12:53:04.993879+00
25057,257,1,15025,2107,457,0.99,2022-07-24 09:48:33.476659+00
25064,258,1,10393,808,176,0.99,2022-07-19 02:42:57.754013+00
25085,259,1,15689,248,56,2.99,2022-07-04 16:47:59.781437+00
25086,260,2,10970,1202,267,8.99,2022-07-16 00:56:09.337116+00
25090,260,1,13966,4520,986,2.99,2022-07-22 02:14:36.18047+00
25101,261,2,13506,1334,294,5.99,2022-07-21 04:36:41.501632+00
25120,263,1,11822,1317,291,0.99,2022-07-07 23:33:37.012287+00
25127,263,2,15922,1702,370,7.99,2022-07-01 15:42:47.622695+00
25132,264,1,12518,3860,845,4.99,2022-07-10 19:55:14.40279+00
25141,265,2,14125,2174,469,4.99,2022-07-23 20:50:23.619523+00
25144,265,1,14943,3515,770,2.99,2022-07-08 06:39:06.658375+00
25160,266,1,15181,3900,851,2.99,2022-07-24 22:13:49.483247+00
25162,259,2,4591,2276,492,1.99,2022-07-20 03:09:25.473606+00
25175,268,2,9531,4550,993,3.99,2022-07-08 03:15:01.518883+00
25179,269,2,4880,4178,908,6.99,2022-07-16 01:14:16.763592+00
25188,270,2,5533,2567,562,0.99,2022-07-08 16:47:05.611369+00
25195,271,2,5878,3805,833,1.99,2022-07-26 03:11:58.590268+00
25219,273,2,9285,3686,806,5.99,2022-07-26 06:20:20.637897+00
25234,275,1,4634,811,176,0.99,2022-07-02 23:47:42.704114+00
25235,275,2,4912,2012,438,9.99,2022-07-17 10:20:52.004172+00
25249,276,1,9080,94,19,1.99,2022-07-01 14:04:05.301689+00
25251,276,1,9229,3780,827,8.99,2022-07-01 08:54:44.395782+00
25266,278,1,4430,3436,753,4.99,2022-07-17 11:45:10.613571+00
25270,278,2,7834,4124,896,0.99,2022-07-14 02:18:24.173924+00
25285,280,1,7070,4182,911,4.99,2022-07-03 07:33:51.245781+00
25292,280,1,8912,1686,367,0.99,2022-07-08 04:41:50.694362+00
25301,281,2,8180,3236,710,4.99,2022-07-16 05:51:04.474122+00
25304,282,1,4359,3222,707,2.99,2022-07-16 22:13:39.488382+00
25310,282,2,7534,2276,492,3.99,2022-07-26 06:18:42.412475+00
25323,283,2,5989,696,152,2.99,2022-07-01 09:15:44.534584+00
25329,283,1,7816,1422,311,0.99,2022-07-12 09:36:49.73747+00
25333,283,2,9918,2519,554,2.99,2022-07-06 05:57:02.996793+00
25341,284,1,7164,527,116,6.99,2022-07-03 03:01:34.050217+00
25353,285,2,6644,2667,586,0.99,2022-07-11 01:29:11.217077+00
25359,286,2,3592,1272,282,4.99,2022-07-08 10:07:20.977016+00
25362,286,2,4461,3656,798,9.99,2022-07-14 03:43:44.343529+00
25366,286,2,6611,1604,351,2.99,2022-07-22 15:42:02.245699+00
25367,286,1,7254,2697,592,2.99,2022-07-25 04:19:05.725588+00
25373,286,2,9280,4103,893,6.99,2022-07-12 20:03:29.01196+00
25388,288,1,4692,1490,326,2.99,2022-07-27 05:33:21.871134+00
25395,288,1,9732,3262,718,0.99,2022-07-10 06:56:02.271562+00
25403,289,2,6536,3521,771,7.99,2022-07-15 21:23:02.849917+00
25421,290,2,10096,3606,788,3.99,2022-07-05 22:18:23.354753+00
25431,291,2,8697,443,98,4.99,2022-07-21 00:09:08.479991+00
25447,292,2,8842,4203,914,4.99,2022-07-19 14:26:11.349996+00
25456,293,1,6432,970,216,9.99,2022-07-23 15:49:49.828222+00
25458,293,1,8589,1628,356,4.99,2022-07-05 19:57:45.387273+00
25472,294,2,10220,3920,856,4.99,2022-07-04 11:01:17.053839+00
25498,296,1,6398,1409,308,5.99,2022-07-15 17:50:35.984827+00
25499,296,1,6967,1145,253,6.99,2022-07-20 01:02:35.390125+00
25503,296,1,9304,2937,645,2.99,2022-07-02 11:35:59.648555+00
25506,297,1,4929,734,160,5.99,2022-07-17 21:38:43.280557+00
25507,297,1,5743,593,129,8.99,2022-07-21 06:40:45.502501+00
25509,297,1,6064,265,59,6.99,2022-07-01 12:34:31.571478+00
25517,298,2,3479,2277,492,0.99,2022-07-12 22:24:46.143498+00
25519,298,2,4291,2074,450,2.99,2022-07-20 14:44:49.576808+00
25526,298,2,8737,4154,902,5.99,2022-07-05 14:36:45.152247+00
25528,299,2,4153,2185,472,5.99,2022-07-08 20:50:51.084962+00
25529,299,1,4350,2223,481,2.99,2022-07-25 22:01:56.321148+00
25543,300,2,6111,3504,767,4.99,2022-07-13 12:50:26.49581+00
25554,301,2,4834,1288,285,3.99,2022-07-14 22:15:15.819716+00
25559,301,2,6833,912,203,6.99,2022-07-08 09:37:35.933666+00
25565,302,2,5682,17,4,2.99,2022-07-26 10:27:15.25264+00
25573,302,1,8795,1896,413,2.99,2022-07-14 00:33:13.889615+00
25581,303,1,6464,3100,681,4.99,2022-07-06 18:10:32.416838+00
25597,304,2,8055,4162,904,4.99,2022-07-24 18:43:17.447491+00
25602,305,2,5041,2711,595,0.99,2022-07-04 05:33:52.569709+00
25605,305,1,5745,41,9,8.99,2022-07-02 16:28:16.945602+00
25613,306,2,5581,3450,756,2.99,2022-07-18 09:29:18.864816+00
25616,306,1,7225,632,137,6.99,2022-07-23 00:15:23.749242+00
25620,306,1,8702,2215,479,0.99,2022-07-23 23:32:02.40564+00
25624,306,1,10202,1099,244,6.99,2022-07-19 17:51:02.050557+00
25637,307,1,10135,4193,912,4.99,2022-07-17 00:44:40.179224+00
25672,311,1,8473,4141,900,2.99,2022-07-11 07:26:51.336255+00
25679,312,1,5031,4224,918,5.99,2022-07-05 02:11:59.485318+00
25684,312,1,8721,2416,527,4.99,2022-07-14 22:08:18.083325+00
25687,313,2,4552,2549,559,2.99,2022-07-09 04:34:58.302947+00
25689,313,1,6384,491,109,2.99,2022-07-20 00:38:06.639904+00
25690,313,2,7294,487,109,0.99,2022-07-11 05:12:17.666955+00
25692,313,1,8970,2940,645,3.99,2022-07-02 10:21:18.904443+00
25693,313,2,9836,2870,629,2.99,2022-07-16 09:57:01.720718+00
25695,314,1,3656,4544,992,2.99,2022-07-11 10:04:12.263854+00
25698,314,2,5241,4079,889,4.99,2022-07-22 05:26:32.191051+00
25705,314,2,8022,294,67,6.99,2022-07-20 19:33:08.547869+00
25707,314,2,8105,1316,291,0.99,2022-07-15 19:22:23.71408+00
25710,314,2,9191,500,111,3.99,2022-07-21 13:06:57.361733+00
25714,315,2,5126,3312,729,6.99,2022-07-08 00:57:09.792687+00
25726,316,2,7586,15,3,2.99,2022-07-17 00:52:21.394599+00
25727,316,1,7592,4105,893,4.99,2022-07-17 03:47:50.628726+00
25734,317,2,4700,3889,850,0.99,2022-07-08 22:14:33.601413+00
25757,319,1,6255,1459,320,4.99,2022-07-22 21:27:06.789024+00
25762,320,2,3519,4314,940,0.99,2022-07-02 00:26:20.722576+00
25765,320,2,7057,1196,266,4.99,2022-07-21 16:31:02.868321+00
25769,320,2,8235,1581,347,4.99,2022-07-19 08:55:50.814732+00
25774,321,1,3920,1551,341,4.99,2022-07-03 08:05:25.554566+00
25775,321,2,4281,1182,263,4.99,2022-07-12 12:11:33.296606+00
25776,321,1,4318,1607,351,5.99,2022-07-08 08:14:05.255292+00
25792,322,1,9104,3372,739,7.99,2022-07-10 03:13:47.403789+00
25795,323,2,3704,2687,590,6.99,2022-07-24 09:32:08.629313+00
25796,323,2,4572,1324,292,1.99,2022-07-07 17:49:34.094471+00
25801,323,2,7275,775,169,2.99,2022-07-03 12:28:32.827762+00
25802,323,2,7695,2742,601,5.99,2022-07-14 20:59:24.662601+00
25807,323,1,9363,873,193,2.99,2022-07-06 17:03:21.016408+00
25812,324,2,4368,736,161,4.99,2022-07-06 06:52:41.848881+00
25818,324,1,7263,725,159,7.99,2022-07-06 22:11:31.123129+00
25821,324,1,9651,4059,884,4.99,2022-07-09 15:21:26.648331+00
25825,325,1,5775,2175,469,4.99,2022-07-15 05:12:37.227699+00
25829,325,2,7687,689,150,2.99,2022-07-23 00:21:15.129+00
25866,329,2,9219,771,168,0.99,2022-07-23 10:56:13.56362+00
25869,330,2,3603,2442,533,4.99,2022-07-08 09:25:44.372413+00
25883,331,2,3871,3114,683,8.99,2022-07-18 07:25:39.201211+00
25888,331,1,5885,3129,687,1.99,2022-07-11 22:18:38.718046+00
25893,331,2,10188,1221,271,6.99,2022-07-12 09:33:44.489779+00
25894,332,1,4100,2346,510,6.99,2022-07-08 02:48:33.283043+00
25897,332,1,5277,2026,440,1.99,2022-07-10 06:25:43.765675+00
25926,334,2,5014,4095,892,4.99,2022-07-19 14:20:52.746861+00
25937,335,2,4016,3318,730,0.99,2022-07-25 23:12:20.972263+00
25939,335,1,4279,581,127,4.99,2022-07-04 11:35:05.672393+00
25942,335,1,5252,2581,566,0.99,2022-07-21 07:53:52.523271+00
25952,336,1,4595,760,166,2.99,2022-07-20 21:22:49.554999+00
25960,336,2,8951,127,25,8.99,2022-07-03 02:01:31.853901+00
25970,337,1,6620,2362,514,2.99,2022-07-18 17:43:32.092564+00
25979,338,1,5309,4026,877,4.99,2022-07-06 16:38:36.233594+00
25989,339,1,5720,576,125,3.99,2022-07-11 12:31:34.8014+00
25998,340,2,4475,3466,760,2.99,2022-07-10 12:30:22.538701+00
26005,340,1,8606,4051,881,4.99,2022-07-07 05:04:45.243028+00
26007,341,2,3938,1991,434,4.99,2022-07-08 14:42:45.07992+00
26010,341,2,5931,2259,488,0.99,2022-07-04 12:28:47.758023+00
26017,342,1,6736,530,116,2.99,2022-07-23 02:03:32.103519+00
26023,342,2,9948,806,175,5.99,2022-07-27 10:23:06.119619+00
26024,342,1,9955,1745,379,0.99,2022-07-06 14:02:24.706585+00
26025,342,2,9956,4485,980,4.99,2022-07-02 10:49:05.859063+00
26028,343,2,5097,3252,715,4.99,2022-07-19 18:18:22.81545+00
26029,343,1,5337,4168,906,3.99,2022-07-08 06:51:29.2487+00
26032,343,2,8088,2590,568,9.99,2022-07-06 18:04:21.932515+00
26042,345,1,4425,877,193,2.99,2022-07-02 11:49:10.162514+00
26051,345,2,10215,838,183,8.99,2022-07-20 09:36:11.569336+00
26054,346,1,5428,3109,683,4.99,2022-07-14 23:35:21.039746+00
26055,346,2,5557,1433,313,4.99,2022-07-21 23:14:17.180688+00
26058,346,2,6881,2496,548,8.99,2022-07-16 10:43:05.272296+00
26061,346,1,8505,1454,319,6.99,2022-07-19 15:02:21.835634+00
26072,347,1,5819,3439,754,2.99,2022-07-13 05:42:17.965878+00
26080,347,1,9013,2367,515,4.99,2022-07-17 19:45:29.130923+00
26084,348,2,3494,3149,691,4.99,2022-07-11 06:03:54.319034+00
26101,349,1,4190,826,181,2.99,2022-07-07 05:31:10.142574+00
26104,349,1,5433,2679,588,4.99,2022-07-03 23:03:28.241221+00
26107,349,2,7702,253,57,2.99,2022-07-22 19:02:22.757326+00
26115,350,1,5240,1378,303,0.99,2022-07-04 15:43:31.391762+00
26119,350,2,7416,653,141,4.99,2022-07-24 03:06:45.32506+00
26134,352,2,6329,2763,606,5.99,2022-07-13 09:01:50.735428+00
26139,352,1,7845,38,8,5.99,2022-07-12 12:06:51.193161+00
26140,352,1,7886,237,54,2.99,2022-07-12 13:55:45.884998+00
26154,354,1,6054,1176,261,0.99,2022-07-03 01:52:52.050716+00
26156,354,1,6926,1276,282,0.99,2022-07-04 00:14:41.292327+00
26157,354,1,6939,278,62,5.99,2022-07-18 01:18:54.672488+00
26159,354,2,7235,1261,280,2.99,2022-07-13 08:41:29.671126+00
26163,354,1,8609,3997,870,4.99,2022-07-08 01:06:44.772922+00
26164,354,2,8921,1016,228,0.99,2022-07-24 19:45:00.94241+00
26167,355,1,3730,1665,363,6.99,2022-07-25 01:33:35.740726+00
26173,355,2,6669,1420,311,4.99,2022-07-11 21:43:36.206398+00
26191,357,1,4478,1764,382,0.99,2022-07-24 10:57:32.843348+00
26216,359,1,8174,465,103,4.99,2022-07-02 23:06:38.357225+00
26226,360,1,7251,1737,378,2.99,2022-07-18 05:29:43.008719+00
26229,360,2,7908,3646,796,3.99,2022-07-04 18:03:27.756871+00
26237,361,1,6152,560,122,0.99,2022-07-23 06:22:55.808255+00
26242,361,2,7712,3256,716,2.99,2022-07-04 21:34:12.273167+00
26243,361,2,8189,3515,770,4.99,2022-07-14 22:42:21.342201+00
26245,361,1,10151,4442,971,4.99,2022-07-08 05:38:37.035891+00
26265,363,2,6705,4268,929,4.99,2022-07-27 10:31:22.739133+00
26270,363,2,8121,2229,482,2.99,2022-07-07 12:01:43.028509+00
26279,364,2,4689,2519,554,4.99,2022-07-09 22:49:58.537551+00
26290,365,1,8856,2942,646,3.99,2022-07-06 12:58:32.15609+00
26291,365,1,9122,627,136,2.99,2022-07-19 18:19:38.434378+00
26300,366,1,6366,3989,869,4.99,2022-07-06 04:31:12.939137+00
26305,366,1,7344,1714,374,1.99,2022-07-17 03:24:30.400136+00
26315,367,2,5490,3044,668,4.99,2022-07-09 06:14:05.160851+00
26325,368,2,3608,3095,680,4.99,2022-07-22 20:16:13.207216+00
26327,368,1,4584,2322,504,0.99,2022-07-26 04:44:49.427285+00
26330,368,1,6154,2717,596,5.99,2022-07-22 15:16:03.597047+00
26332,368,2,7571,3850,843,4.99,2022-07-11 12:03:30.962174+00
26334,368,2,8226,3541,774,2.99,2022-07-06 03:49:49.622898+00
26336,368,1,9833,4243,922,6.99,2022-07-24 05:20:21.652612+00
26340,369,1,5043,2979,652,1.99,2022-07-18 00:19:31.139784+00
26345,369,2,9032,4448,972,4.99,2022-07-24 14:14:02.518944+00
26347,369,2,9543,956,213,0.99,2022-07-01 23:37:59.317544+00
26349,370,2,4400,49,10,7.99,2022-07-05 19:55:10.955055+00
26354,370,2,7797,4180,910,0.99,2022-07-04 03:28:46.859383+00
26365,371,1,8138,1258,279,4.99,2022-07-12 21:52:09.782858+00
26380,372,1,8358,1449,317,0.99,2022-07-20 22:27:16.151789+00
26393,373,2,7206,3752,820,3.99,2022-07-20 11:58:16.504124+00
26394,373,1,7615,3884,849,0.99,2022-07-20 16:13:00.857024+00
26395,373,1,8611,610,132,3.99,2022-07-19 07:54:44.53675+00
26404,374,1,5570,2013,438,6.99,2022-07-25 07:23:11.857881+00
26413,375,2,4335,1332,294,4.99,2022-07-25 07:57:55.275476+00
26421,376,1,4554,3878,848,5.99,2022-07-14 13:51:41.948695+00
26451,378,1,9868,266,59,2.99,2022-07-17 23:03:13.649116+00
26452,379,1,3788,1363,300,4.99,2022-07-09 21:21:18.447614+00
26463,380,2,7021,2690,590,8.99,2022-07-05 12:56:19.759963+00
26466,380,2,7443,703,154,2.99,2022-07-24 12:55:46.960276+00
26471,380,1,9710,3486,764,10.99,2022-07-13 17:29:25.54342+00
26475,381,2,5689,1731,377,0.99,2022-07-18 00:46:56.165334+00
26481,381,2,8688,2263,489,0.99,2022-07-01 12:57:58.322301+00
26484,381,1,9822,2469,540,2.99,2022-07-10 06:22:49.618812+00
26487,382,2,4351,3567,780,4.99,2022-07-19 14:23:48.181706+00
26489,382,1,5816,1746,379,0.99,2022-07-20 16:26:22.628582+00
26492,382,1,8871,4535,989,9.99,2022-07-26 14:23:45.11692+00
26496,383,2,4747,3942,859,5.99,2022-07-22 23:19:24.532879+00
26502,383,1,8635,2894,636,0.99,2022-07-20 01:59:20.438031+00
26525,386,1,4189,1492,327,8.99,2022-07-17 21:22:48.585313+00
26534,386,1,8751,3467,760,2.99,2022-07-02 07:02:06.569318+00
26553,389,2,3527,4537,990,0.99,2022-07-03 04:27:32.119003+00
26571,390,1,6430,178,39,0.99,2022-07-02 00:36:14.996239+00
26581,391,2,4753,1642,358,0.99,2022-07-16 21:04:19.418081+00
26587,391,1,8908,4498,982,0.99,2022-07-04 16:36:44.900484+00
26591,392,1,3566,2774,609,2.99,2022-07-25 07:10:06.343214+00
26598,392,2,10085,2556,560,0.99,2022-07-09 19:33:56.777342+00
26611,393,1,10158,1626,355,1.99,2022-07-16 13:15:12.503338+00
26617,394,1,5535,1623,354,4.99,2022-07-25 01:15:28.127294+00
26624,395,1,4393,4034,879,4.99,2022-07-15 00:51:53.443414+00
26629,396,2,3909,3423,750,6.99,2022-07-13 14:33:18.064848+00
26635,396,2,7313,1884,410,2.99,2022-07-04 00:19:18.152419+00
26639,396,2,10120,1709,373,2.99,2022-07-12 07:42:18.57439+00
26645,397,2,5598,3412,748,4.99,2022-07-08 01:04:42.966913+00
26651,397,2,7892,2717,596,4.99,2022-07-16 01:54:59.66052+00
26667,399,2,6674,2385,521,4.99,2022-07-18 09:52:28.766318+00
26673,400,2,5222,2508,551,5.99,2022-07-02 19:51:23.605891+00
26674,400,2,6790,4486,980,5.99,2022-07-15 18:28:14.676915+00
26687,401,2,8669,1667,364,2.99,2022-07-02 05:46:26.125481+00
26695,402,2,4604,4230,920,3.99,2022-07-09 04:34:36.219573+00
26699,402,1,7633,4171,907,0.99,2022-07-18 00:20:00.961584+00
26717,404,2,4615,1200,267,8.99,2022-07-15 08:18:23.690308+00
26727,404,1,9472,4178,908,4.99,2022-07-12 20:47:51.378204+00
26734,405,1,6110,541,118,2.99,2022-07-08 05:30:55.160452+00
26735,405,1,7455,3815,835,2.99,2022-07-01 04:51:56.422082+00
26743,406,1,5766,7,1,0.99,2022-07-01 13:25:34.104773+00
26745,406,2,7109,1658,361,5.99,2022-07-09 13:49:09.38442+00
26755,406,1,9291,2884,633,4.99,2022-07-20 15:22:16.761767+00
26768,407,1,8802,296,67,2.99,2022-07-23 05:12:49.427901+00
